Date,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility,Lag_1,Lag_2,Lag_3
2020-04-03,58.277225494384766,59.31284498948773,57.68820030765842,58.61277624472143,129880000,60.691257286071775,69.0911727142334,-0.014371303535528401,0.06409226821753933,59.12695693969727,58.15652084350586,61.386497497558594
2020-04-06,63.36118698120117,63.515681414819454,60.20121554945302,60.568146275466354,201820400,60.646597671508786,68.82521240234375,0.08723753479489615,0.06503026302738914,58.277225494384766,59.12695693969727,58.15652084350586
2020-04-07,62.6273193359375,65.5893455207901,62.52351758063344,65.3720764386448,202887200,60.33386001586914,68.58965805053711,-0.011582290045819454,0.06289797330029552,63.36118698120117,58.277225494384766,59.12695693969727
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,60.220883178710935,68.34406463623047,0.025594467715181812,0.06273576693143906,62.6273193359375,63.36118698120117,58.277225494384766
2020-04-09,64.69373321533203,65.19585671097452,63.89952086210519,64.86513503536223,161834800,60.459390258789064,68.07571060180663,0.0072162431989888365,0.05825812973837115,64.23023223876953,62.6273193359375,63.36118698120117
2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800,60.40241889953613,67.83501602172852,0.019627486736598865,0.05186375709001516,64.69373321533203,64.23023223876953,62.6273193359375
2020-04-14,69.29488372802734,69.58457092501276,67.12225185179103,67.59299170512948,194994800,60.94364566802979,67.73011535644531,0.05050330390960234,0.043131190318231545,65.96350860595703,64.69373321533203,64.23023223876953
2020-04-15,68.6623764038086,69.12104145125336,67.74504630891909,68.17232773147242,131154400,61.324699592590335,67.61665954589844,-0.009127763698994706,0.04252090705046612,69.29488372802734,65.96350860595703,64.69373321533203
2020-04-16,69.20799255371094,69.57251431493546,68.1603019063984,69.37456161234648,157125200,61.807748794555664,67.46503372192383,0.007946362745931301,0.04188117338277735,68.6623764038086,69.29488372802734,65.96350860595703
2020-04-17,68.2688980102539,69.27072829912615,66.83496081662895,68.72515410233876,215250000,62.2666561126709,67.28210327148437,-0.013569163167508669,0.042020727473211276,69.20799255371094,68.6623764038086,69.29488372802734
2020-04-20,66.85186004638672,67.9985265094596,66.83255101061553,67.09809629652644,130015200,62.842281913757326,67.0527214050293,-0.020756713601182586,0.039181630933536285,68.2688980102539,69.20799255371094,68.6623764038086
2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600,63.373369216918945,66.80330337524414,-0.03091022820556044,0.03964681256098872,66.85186004638672,68.2688980102539,69.20799255371094
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,63.72606010437012,66.5838671875,0.02880354479077396,0.03384542530296806,64.78545379638672,66.85186004638672,68.2688980102539
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400,64.08225154876709,66.36863204956055,-0.0038752786411765383,0.033817785308095066,66.65150451660156,64.78545379638672,66.85186004638672
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200,64.37833194732666,66.15508621215821,0.028869409216492503,0.03249373681952669,66.3932113647461,66.65150451660156,64.78545379638672
2020-04-27,68.35822296142578,68.68894453234053,67.58090350335026,68.02749402346188,117087600,64.80597763061523,65.95375579833984,0.0007067610608162411,0.030637407116875275,68.30994415283203,66.3932113647461,66.65150451660156
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800,65.09288635253907,65.72987823486328,-0.016209090130871573,0.030626712979707295,68.35822296142578,68.30994415283203,66.3932113647461
2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800,65.49651374816895,65.5789045715332,0.03284521235066573,0.031198317153701582,67.25019836425781,68.35822296142578,68.30994415283203
2020-04-30,70.92436981201172,71.10059707992315,69.60872470353117,69.99738093637826,183064000,66.13490619659424,65.43493225097656,0.02109623582073028,0.02802034906800056,69.45904541015625,67.25019836425781,68.35822296142578
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800,66.66768379211426,65.28415176391601,-0.016099698382102234,0.028582719347878965,70.92436981201172,69.45904541015625,67.25019836425781
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000,67.29231510162353,65.18812164306641,0.014148858370707229,0.02807823361609337,69.78250885009766,70.92436981201172,69.45904541015625
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,67.71585693359376,65.18512832641602,0.015008819585625055,0.02151592405393343,70.76985168457031,69.78250885009766,70.92436981201172
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600,68.21314735412598,65.24572006225586,0.010317182902862987,0.02109984936129273,71.83202362060547,70.76985168457031,69.78250885009766
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,68.66783065795899,65.29926315307617,0.010345021527379483,0.0206871222755767,72.57312774658203,71.83202362060547,70.76985168457031
2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400,69.18660049438476,65.48007232666015,0.023801675422523427,0.02103235991007828,73.32389831542969,72.57312774658203,71.83202362060547
2020-05-11,76.25037384033203,76.74416477518758,74.36958632362644,74.57775917368724,145946400,69.70094375610351,65.6852784729004,0.015735414775260637,0.020933708800343145,75.06912994384766,73.32389831542969,72.57312774658203
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,70.0051483154297,65.75018173217774,-0.011428126603102995,0.01869533561020074,76.25037384033203,75.06912994384766,73.32389831542969
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,70.29547080993652,65.84270126342773,-0.012074303499579386,0.0188186084956697,75.37897491455078,76.25037384033203,75.06912994384766
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,70.58138771057129,65.87957824707031,0.0061435676541357065,0.018804208297157603,74.46882629394531,75.37897491455078,76.25037384033203
2020-05-15,74.48331451416016,74.5293059086378,72.66788805948245,72.70177956572455,166348400,70.8921085357666,65.95500625610352,-0.005912688488774354,0.018500073787747255,74.92633056640625,74.46882629394531,75.37897491455078
2020-05-18,76.23824310302734,76.61101281668553,75.11510287010954,75.80496654822666,135178400,71.36142768859864,66.08431381225586,0.02356136539189002,0.017958386297073015,74.48331451416016,74.92633056640625,74.46882629394531
2020-05-19,75.7977294921875,77.0999898949941,75.76626090152799,76.25521336264156,101729600,71.91204147338867,66.3151808166504,-0.005778118604393034,0.01595217603035758,76.23824310302734,74.48331451416016,74.92633056640625
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800,72.4430591583252,66.48297653198242,0.01944819103448836,0.01543896189717188,75.7977294921875,76.23824310302734,74.48331451416016
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,72.95818710327148,66.68709655761718,-0.007455339692424401,0.015598121639788694,77.27185821533203,75.7977294921875,76.23824310302734
2020-05-22,77.1895523071289,77.27185079219365,76.33266854723075,76.43432834001963,81803200,73.40216751098633,67.03241577148438,0.006438191333882681,0.014753184889528545,76.69577026367188,77.27185821533203,75.7977294921875
2020-05-26,76.66668701171875,78.48452936483687,76.61101126364815,78.30540961703058,125522000,73.81759071350098,67.22369079589843,-0.00677378323597122,0.014993501011343863,77.1895523071289,76.69577026367188,77.27185821533203
2020-05-27,77.000732421875,77.14596806852482,75.78560919845494,76.52388732434491,112945200,74.30511741638183,67.59429847717286,0.0043571128892681,0.014077692401766886,76.66668701171875,77.1895523071289,76.69577026367188
2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800,74.68389625549317,67.91416496276855,0.0004401227032768684,0.012733351781322776,77.000732421875,76.66668701171875,77.1895523071289
2020-05-29,76.95957946777344,77.73658013010277,76.6037554918858,77.27667344915052,153532400,74.98565673828125,68.26241638183593,-0.00097414282661068,0.012235870432792523,77.03462219238281,77.000732421875,76.66668701171875
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,75.39183349609375,68.6387222290039,0.012298203097257598,0.01137848118055169,76.95957946777344,77.03462219238281,77.000732421875
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800,75.76667594909668,69.09726936340331,0.0046293807223976025,0.011198964051191333,77.90604400634766,76.95957946777344,77.03462219238281
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200,76.10995254516601,69.58794631958008,0.005504956683546558,0.010955660979703196,78.2667007446289,77.90604400634766,76.95957946777344
2020-06-04,78.01981353759766,78.81859867793425,77.64704369151033,78.52087329742372,87560400,76.3822868347168,69.95638885498047,-0.008611982922810069,0.011252226090487557,78.69755554199219,78.2667007446289,77.90604400634766
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400,76.72818603515626,70.3758388519287,0.028480826675524984,0.012480891901931879,78.01981353759766,78.69755554199219,78.2667007446289
2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400,77.01054496765137,70.7423983001709,0.0059124518990509856,0.011644728610106781,80.24188232421875,78.01981353759766,78.69755554199219
2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400,77.36128540039063,71.21159576416015,0.03157817727016998,0.012970166750542137,80.71630859375,80.24188232421875,78.01981353759766
2020-06-10,85.40740966796875,85.87457800723712,83.77352456071829,84.21164723555474,166651600,77.86270713806152,71.6895034790039,0.025727766500448057,0.013228689830399742,83.26518249511719,80.71630859375,80.24188232421875
2020-06-11,81.30694580078125,84.97653085136815,81.20528599627451,84.55293109627195,201662400,78.20461311340333,72.08791244506835,-0.048010633774382416,0.017585585050784502,85.40740966796875,83.26518249511719,80.71630859375
2020-06-12,82.0089111328125,84.18742419889422,80.90029328946143,83.44189186655679,200146000,78.55874214172363,72.5649602508545,0.00863352232847614,0.01760626089383998,81.30694580078125,85.40740966796875,83.26518249511719
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800,78.98573188781738,73.04288330078126,0.01236692804736994,0.01750187833297486,82.0089111328125,81.30694580078125,85.40740966796875
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800,79.43499069213867,73.58180717468262,0.026502377089516083,0.017672357400436732,83.02310943603516,82.0089111328125,81.30694580078125
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400,79.90034446716308,74.01667953491211,-0.0013918028390020876,0.017548734103932102,85.22341918945312,83.02310943603516,82.0089111328125
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400,80.29368629455567,74.46690704345703,0.0003982121868528754,0.017292941825229204,85.10480499267578,85.22341918945312,83.02310943603516
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,80.69150619506836,74.87534576416016,-0.005714516655571322,0.017231207858007632,85.1386947631836,85.10480499267578,85.22341918945312
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,81.17537803649903,75.31881088256836,0.02616378182599499,0.01786532175089465,84.65216827392578,85.1386947631836,85.10480499267578
2020-06-23,88.72114562988281,90.13718045697549,87.68998051908838,88.1087417587427,212155600,81.77810096740723,75.77396362304688,0.02134477679712421,0.017907245230790184,86.86698913574219,84.65216827392578,85.1386947631836
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200,82.28581657409669,76.13116683959962,-0.017651948282453866,0.018765084930261477,88.72114562988281,86.86698913574219,84.65216827392578
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400,82.84968872070313,76.52416061401367,0.013275428573829684,0.018770684615385537,87.15504455566406,88.72114562988281,86.86698913574219
2020-06-26,85.5986099243164,88.42825657527817,85.45095132716905,88.20798383985682,205256800,83.28164024353028,76.85197296142579,-0.030725758664680747,0.020533919584019348,88.31206512451172,87.15504455566406,88.72114562988281
2020-06-29,87.57137298583984,87.6657787527797,85.02977472321102,85.50662726415537,130646000,83.76490669250488,77.2380224609375,0.023046671707259048,0.020858326068420963,85.5986099243164,88.31206512451172,87.15504455566406
2020-06-30,88.3023681640625,88.58800096545747,87.1404978146636,87.15985911945725,140223200,84.26669006347656,77.66703262329102,0.008347421689287149,0.02086135162650787,87.57137298583984,85.5986099243164,88.31206512451172
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,84.73858032226562,78.13403076171875,-0.0018913133335084487,0.020940825342405895,88.3023681640625,87.57137298583984,85.5986099243164
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,85.24435768127441,78.56370788574219,0.0,0.02071426958537529,88.13536071777344,88.3023681640625,87.57137298583984
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,85.75691413879395,79.04570388793945,0.026750338770219484,0.020620229946688728,88.13536071777344,88.13536071777344,88.3023681640625
2020-07-07,90.21221923828124,91.6476154008952,90.100875092419,90.87061453958542,112424400,86.23170967102051,79.48374938964844,-0.0031029162556593937,0.020725877813985445,90.49301147460938,88.13536071777344,88.13536071777344
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353976,117092000,86.68411407470703,79.96285034179688,0.023290096932620852,0.02026059137277921,90.21221923828124,90.49301147460938,88.13536071777344
2020-07-09,92.71025848388672,93.25730230757912,91.66457041968783,93.2040494694858,125642800,87.04925651550293,80.47205154418945,0.0043004425321815365,0.019685687307583615,92.31327056884766,90.21221923828124,90.49301147460938
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200,87.62753028869629,80.9403190612793,0.001749135245803446,0.015406159032871335,92.71025848388672,92.31327056884766,90.21221923828124
2020-07-13,92.4439697265625,96.77921054368312,92.2309584307968,94.17467542417104,191649200,88.14928321838379,81.37071105957031,-0.004613334424274584,0.015605943427101211,92.87242126464844,92.71025848388672,92.31327056884766
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200,88.69681663513184,81.85453643798829,0.016548489306101644,0.015721591813023586,92.4439697265625,92.87242126464844,92.71025848388672
2020-07-15,94.6200942993164,96.09422076841606,93.4243319454073,95.8449023157505,153198000,89.166650390625,82.3315412902832,0.006877626329924835,0.014991873751506658,93.9737777709961,92.4439697265625,92.87242126464844
2020-07-16,93.45575714111328,94.31021778955152,92.85787624181572,93.49448713549184,110577600,89.58419799804688,82.76401596069336,-0.012305389957865787,0.015442040651718107,94.6200942993164,93.9737777709961,92.4439697265625
2020-07-17,93.2669677734375,94.06091431617956,92.79495374103924,93.90600170117716,92186800,89.99061164855956,83.17789276123047,-0.002020093501470588,0.015487758150328042,93.45575714111328,94.6200942993164,93.9737777709961
2020-07-20,95.23247528076172,95.37044953138845,93.01039399095431,93.35411815070974,90318000,90.51962699890137,83.6160643005371,0.02107399387207254,0.015698128559872723,93.2669677734375,93.45575714111328,94.6200942993164
2020-07-21,93.91809844970705,96.0966110426126,93.6687800817764,96.02157397759412,103433200,90.8721824645996,83.9930436706543,-0.013801771162407217,0.01554228791427894,95.23247528076172,93.2669677734375,93.45575714111328
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600,91.14522247314453,84.35167510986328,0.0028093344672590614,0.014998248285547834,93.91809844970705,95.23247528076172,93.2669677734375
2020-07-23,89.89510345458984,93.99312548879988,89.08663419834281,93.91566549865868,197004400,91.28222541809082,84.64199768066406,-0.04551660416168457,0.018017519444217277,94.18194580078124,93.91809844970705,95.23247528076172
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800,91.350244140625,84.94606994628906,-0.002476930008840861,0.01782839705957513,89.89510345458984,94.18194580078124,93.91809844970705
2020-07-27,91.79766845703124,91.88965127303892,90.509931193898,90.73261943445108,121214000,91.66019706726074,85.28349670410157,0.02369991149904882,0.016872393125093556,89.67243957519531,89.89510345458984,94.18194580078124
2020-07-28,90.28966522216795,91.54594138277622,90.28481935549644,91.36923715007886,103625600,91.79611167907714,85.59962371826173,-0.016427467714707267,0.016791149905913506,91.79766845703124,89.67243957519531,89.89510345458984
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270916,90.771370793628,90329200,91.9820125579834,85.91526657104492,0.01916853402613583,0.01718748853333172,90.28966522216795,91.79766845703124,89.67243957519531
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976132,91.19496376791191,158130000,92.23193664550782,86.26198883056641,0.012100109308319729,0.01729635493151696,92.0203857421875,90.28966522216795,91.79766845703124
2020-07-31,102.8838882446289,103.03396237192648,97.62156512089064,99.61611941491957,374336800,92.96936302185058,86.77422943115235,0.10468853767833997,0.02855054825842034,93.13384246826172,92.0203857421875,90.28966522216795
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200,93.71852912902833,87.34984069824219,0.025197777978327007,0.02849934776172376,102.8838882446289,93.13384246826172,92.0203857421875
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,94.51695404052734,87.92966400146484,0.006678122247286256,0.02838135087066006,105.47633361816406,102.8838882446289,93.13384246826172
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433964,105.90235611566642,121776800,95.22957000732421,88.52764205932617,0.003624692370707283,0.02818380704629762,106.18071746826172,105.47633361816406,102.8838882446289
2020-08-06,110.2835922241211,110.7773905993439,106.30902020460444,106.89721697372634,202428800,96.10823669433594,89.19329925537109,0.03488933268851535,0.028819969164931354,106.56558990478516,106.18071746826172,105.47633361816406
2020-08-07,107.77619934082033,110.26175680038186,106.98082124977309,109.8058680042368,198045600,96.85342559814453,89.80813079833985,-0.02273586517027104,0.029656450497250395,110.2835922241211,106.56558990478516,106.18071746826172
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257368,109.21903076531764,212403600,97.69836235046387,90.45579330444336,0.014534799350041538,0.02954099421201363,107.77619934082033,110.2835922241211,106.56558990478516
2020-08-11,106.09085845947266,109.10504953060088,105.83138875528,108.60794103965802,187902400,98.3042163848877,91.01948959350585,-0.0297399476282304,0.030695194465488764,109.34270477294922,107.77619934082033,110.2835922241211
2020-08-12,109.6167221069336,109.8737645271132,106.98566715289093,107.17965891895842,165598000,99.05404777526856,91.64649002075195,0.0332343775765358,0.03127190998818699,106.09085845947266,109.34270477294922,107.77619934082033
2020-08-13,111.5566864013672,112.55818551229297,110.50668564136352,110.99409983343942,210082000,99.95909423828125,92.30367263793946,0.017697703937371134,0.03097317745994202,109.6167221069336,106.09085845947266,109.34270477294922
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650144,111.3820725095563,165565200,100.86860809326171,92.97242126464843,-0.0008913990862237098,0.030952422344573387,111.5566864013672,109.6167221069336,106.09085845947266
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432731,119561600,101.66529731750488,93.59090881347656,-0.002610733001280563,0.030934963398608326,111.45724487304688,111.5566864013672,109.6167221069336
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354064,110.91891544512356,105633600,102.57402153015137,94.21843429565429,0.008332770563340919,0.030499041282682545,111.166259765625,111.45724487304688,111.5566864013672
2020-08-19,112.23321533203124,113.64452867430332,112.13864675565404,112.49995954797272,145538000,103.47658500671386,94.79779495239258,0.0012546113757374577,0.03051846508365971,112.09258270263672,111.166259765625,111.45724487304688
2020-08-20,114.72362518310548,114.8375973733061,112.2574641314498,112.27444044495672,126907200,104.71801109313965,95.38411926269531,0.02218959729262515,0.027755529231687618,112.23321533203124,112.09258270263672,111.166259765625
2020-08-21,120.63562774658205,121.1181872782855,115.6693599025852,115.6814816133098,338054800,106.26617050170898,96.17069290161133,0.05153256405592721,0.028816471560110034,114.72362518310548,112.23321533203124,112.09258270263672
2020-08-24,122.07845306396484,124.91805616382936,120.21610549023625,124.83317459173284,345937600,107.78020973205567,96.97208374023438,0.01196019239369095,0.02875631476320641,120.63562774658205,114.72362518310548,112.23321533203124
2020-08-25,121.07696533203124,121.42130925505194,119.35768781992572,120.95329871627834,211495600,109.31957473754883,97.73316085815429,-0.008203640419729652,0.028343109472841698,122.07845306396484,120.63562774658205,114.72362518310548
2020-08-26,122.7234878540039,123.17937664467516,121.32672345710664,122.39127306939878,163022400,110.85472984313965,98.4831622314453,0.013598974152163379,0.02832885528900062,121.07696533203124,122.07845306396484,120.63562774658205
2020-08-27,121.25640106201172,123.65708422717836,120.11425182681508,123.32486945527224,155552400,112.26085777282715,99.20619415283203,-0.011954409197834082,0.02895617401474677,122.7234878540039,121.07696533203124,122.07845306396484
2020-08-28,121.06000518798828,122.64590698975564,120.83690796249395,122.22881796842402,187630000,113.16966361999512,99.92462036132812,-0.0016196742794881702,0.019619769928048515,121.25640106201172,122.7234878540039,121.07696533203124
2020-08-31,125.1654052734375,127.06656032182518,122.2166916072517,123.7492518971319,225702700,114.15411720275878,100.73488510131835,0.03391210895021968,0.020104431506343227,121.06000518798828,121.25640106201172,122.7234878540039
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,115.35263519287109,101.60056686401367,0.03983266771020766,0.02125556912331221,125.1654052734375,121.06000518798828,121.25640106201172
2020-09-02,127.4545669555664,133.83699711461642,123.18668763492242,133.45870787847127,200119000,116.39708404541015,102.37523529052734,-0.020718309609815577,0.022336001354551716,130.1510772705078,125.1654052734375,121.06000518798828
2020-09-03,117.25039672851562,124.97138507910604,116.88180945410002,123.0993432850938,257599600,116.74542427062988,102.97714233398438,-0.08006123649228036,0.029138223567500204,127.4545669555664,130.1510772705078,125.1654052734375
2020-09-04,117.32798767089844,119.9857128528748,107.56035532150342,116.46471189207791,332607200,117.22301368713379,103.55746078491211,0.0006617541991134068,0.028492946684029692,117.25039672851562,127.4545669555664,130.1510772705078
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857392,231366600,117.22749977111816,104.03413711547852,-0.06729478085321416,0.032580412368913715,117.32798767089844,117.25039672851562,127.4545669555664
2020-09-09,113.7973175048828,115.56266939432574,111.799173992742,113.7391214492864,176940500,117.61282272338867,104.55865600585938,0.03988663318303787,0.032891280849781226,109.43242645263672,117.32798767089844,117.25039672851562
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754131,116.74601936225844,182274400,117.63610153198242,104.9942546081543,-0.03264592968911417,0.03311147757174374,113.7973175048828,109.43242645263672,117.32798767089844
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300,117.49011993408203,105.40428848266602,-0.013128757829790283,0.03299798836490756,110.0822982788086,113.7973175048828,109.43242645263672
2020-09-14,111.89615631103516,112.44904097306566,109.41302623599448,111.275373792275,140150100,117.51206550598144,105.87950439453125,0.02999991010778924,0.033708727586309974,108.63705444335938,110.0822982788086,113.7973175048828
2020-09-15,112.0707550048828,115.26196916143692,110.1987055878256,114.7769823425134,184642000,117.55729026794434,106.31105926513672,0.0015603636407519605,0.03369976715894795,111.89615631103516,108.63705444335938,110.0822982788086
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000,117.39081840515136,106.68207778930665,-0.029513583253377274,0.034320532593553554,112.0707550048828,111.89615631103516,108.63705444335938
2020-09-17,107.02690887451172,108.83106079074912,105.44585419536304,106.4255298359746,178011000,117.1305030822754,106.97635055541993,-0.015963464141585004,0.034478238526654256,108.76314544677734,112.0707550048828,111.89615631103516
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161685,287104900,116.57592086791992,107.1947850036621,-0.03172032168560668,0.03461123001654556,107.02690887451172,108.76314544677734,112.0707550048828
2020-09-21,106.77468872070312,106.88138640178968,100.00427017683464,101.40103443810511,195713800,115.88287391662598,107.4728303527832,0.030325656207045082,0.03309615640211552,103.6319808959961,107.02690887451172,108.76314544677734
2020-09-22,108.45274353027344,109.47121874863322,105.88231946545224,109.29662320835186,183055400,115.2015884399414,107.79300582885742,0.01571584829396877,0.033211215815438566,106.77468872070312,103.6319808959961,107.02690887451172
2020-09-23,103.90357208251952,108.74373815268274,103.56407541081022,108.26845317272524,150718700,114.34291877746583,107.9916017150879,-0.04194611680325144,0.034205111100407505,108.45274353027344,106.77468872070312,103.6319808959961
2020-09-24,104.97052001953124,106.93956479035168,101.8472045622397,102.01209826021856,167743300,113.45527038574218,108.19861022949219,0.010268635770908308,0.03410724505182149,103.90357208251952,108.45274353027344,106.77468872070312
2020-09-25,108.90863800048828,109.0638373334494,104.43705897382922,105.17424100477152,149981400,112.83788223266602,108.50766784667968,0.037516418707121746,0.03551082740212432,104.97052001953124,103.90357208251952,108.45274353027344
