Date,Close,High,Low,Open,Volume
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200
2020-04-27,68.35822296142578,68.68894453234053,67.58090350335026,68.02749402346188,117087600
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800
2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800
2020-04-30,70.92436981201172,71.10059707992315,69.60872470353117,69.99738093637826,183064000
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200
2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400
2020-05-11,76.25037384033203,76.74416477518758,74.36958632362644,74.57775917368724,145946400
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200
2020-05-15,74.48331451416016,74.5293059086378,72.66788805948245,72.70177956572455,166348400
2020-05-18,76.23824310302734,76.61101281668553,75.11510287010954,75.80496654822666,135178400
2020-05-19,75.7977294921875,77.0999898949941,75.76626090152799,76.25521336264156,101729600
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800
2020-05-22,77.1895523071289,77.27185079219365,76.33266854723075,76.43432834001963,81803200
2020-05-26,76.66668701171875,78.48452936483687,76.61101126364815,78.30540961703058,125522000
2020-05-27,77.000732421875,77.14596806852482,75.78560919845494,76.52388732434491,112945200
2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800
2020-05-29,76.95957946777344,77.73658013010277,76.6037554918858,77.27667344915052,153532400
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200
2020-06-04,78.01981353759766,78.81859867793425,77.64704369151033,78.52087329742372,87560400
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400
2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400
2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400
2020-06-10,85.40740966796875,85.87457800723712,83.77352456071829,84.21164723555474,166651600
2020-06-11,81.30694580078125,84.97653085136815,81.20528599627451,84.55293109627195,201662400
2020-06-12,82.0089111328125,84.18742419889422,80.90029328946143,83.44189186655679,200146000
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200
2020-06-23,88.72114562988281,90.13718045697549,87.68998051908838,88.1087417587427,212155600
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400
2020-06-26,85.5986099243164,88.42825657527817,85.45095132716905,88.20798383985682,205256800
2020-06-29,87.57137298583984,87.6657787527797,85.02977472321102,85.50662726415537,130646000
2020-06-30,88.3023681640625,88.58800096545747,87.1404978146636,87.15985911945725,140223200
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600
2020-07-07,90.21221923828124,91.6476154008952,90.100875092419,90.87061453958542,112424400
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353976,117092000
2020-07-09,92.71025848388672,93.25730230757912,91.66457041968783,93.2040494694858,125642800
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200
2020-07-13,92.4439697265625,96.77921054368312,92.2309584307968,94.17467542417104,191649200
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200
2020-07-15,94.6200942993164,96.09422076841606,93.4243319454073,95.8449023157505,153198000
2020-07-16,93.45575714111328,94.31021778955152,92.85787624181572,93.49448713549184,110577600
2020-07-17,93.2669677734375,94.06091431617956,92.79495374103924,93.90600170117716,92186800
2020-07-20,95.23247528076172,95.37044953138845,93.01039399095431,93.35411815070974,90318000
2020-07-21,93.91809844970705,96.0966110426126,93.6687800817764,96.02157397759412,103433200
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600
2020-07-23,89.89510345458984,93.99312548879988,89.08663419834281,93.91566549865868,197004400
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800
2020-07-27,91.79766845703124,91.88965127303892,90.509931193898,90.73261943445108,121214000
2020-07-28,90.28966522216795,91.54594138277622,90.28481935549644,91.36923715007886,103625600
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270916,90.771370793628,90329200
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976132,91.19496376791191,158130000
2020-07-31,102.8838882446289,103.03396237192648,97.62156512089064,99.61611941491957,374336800
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433964,105.90235611566642,121776800
2020-08-06,110.2835922241211,110.7773905993439,106.30902020460444,106.89721697372634,202428800
2020-08-07,107.77619934082033,110.26175680038186,106.98082124977309,109.8058680042368,198045600
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257368,109.21903076531764,212403600
2020-08-11,106.09085845947266,109.10504953060088,105.83138875528,108.60794103965802,187902400
2020-08-12,109.6167221069336,109.8737645271132,106.98566715289093,107.17965891895842,165598000
2020-08-13,111.5566864013672,112.55818551229297,110.50668564136352,110.99409983343942,210082000
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650144,111.3820725095563,165565200
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432731,119561600
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354064,110.91891544512356,105633600
2020-08-19,112.23321533203124,113.64452867430332,112.13864675565404,112.49995954797272,145538000
2020-08-20,114.72362518310548,114.8375973733061,112.2574641314498,112.27444044495672,126907200
2020-08-21,120.63562774658205,121.1181872782855,115.6693599025852,115.6814816133098,338054800
2020-08-24,122.07845306396484,124.91805616382936,120.21610549023625,124.83317459173284,345937600
2020-08-25,121.07696533203124,121.42130925505194,119.35768781992572,120.95329871627834,211495600
2020-08-26,122.7234878540039,123.17937664467516,121.32672345710664,122.39127306939878,163022400
2020-08-27,121.25640106201172,123.65708422717836,120.11425182681508,123.32486945527224,155552400
2020-08-28,121.06000518798828,122.64590698975564,120.83690796249395,122.22881796842402,187630000
2020-08-31,125.1654052734375,127.06656032182518,122.2166916072517,123.7492518971319,225702700
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100
2020-09-02,127.4545669555664,133.83699711461642,123.18668763492242,133.45870787847127,200119000
2020-09-03,117.25039672851562,124.97138507910604,116.88180945410002,123.0993432850938,257599600
2020-09-04,117.32798767089844,119.9857128528748,107.56035532150342,116.46471189207791,332607200
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857392,231366600
2020-09-09,113.7973175048828,115.56266939432574,111.799173992742,113.7391214492864,176940500
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754131,116.74601936225844,182274400
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300
2020-09-14,111.89615631103516,112.44904097306566,109.41302623599448,111.275373792275,140150100
2020-09-15,112.0707550048828,115.26196916143692,110.1987055878256,114.7769823425134,184642000
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000
2020-09-17,107.02690887451172,108.83106079074912,105.44585419536304,106.4255298359746,178011000
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161685,287104900
2020-09-21,106.77468872070312,106.88138640178968,100.00427017683464,101.40103443810511,195713800
2020-09-22,108.45274353027344,109.47121874863322,105.88231946545224,109.29662320835186,183055400
2020-09-23,103.90357208251952,108.74373815268274,103.56407541081022,108.26845317272524,150718700
2020-09-24,104.97052001953124,106.93956479035168,101.8472045622397,102.01209826021856,167743300
2020-09-25,108.90863800048828,109.0638373334494,104.43705897382922,105.17424100477152,149981400
2020-09-28,111.50816345214844,111.85735453793174,109.39362072171006,111.5566650919616,137672400
2020-09-29,110.66429138183594,111.84766043177646,110.15990833447874,111.11048577797068,99382200
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208845,142675200
2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400
2020-10-02,109.62642669677734,111.90587086149137,108.85045216012576,109.50033277715342,144712000
2020-10-05,113.0019302368164,113.14742776439395,110.14051092914184,110.4897020352033,106243800
2020-10-06,109.76222229003906,112.63334341918222,108.87954271233733,112.22594886007512,161498200
2020-10-07,111.62454986572266,112.08043858541826,110.70307061944358,111.17836295291494,96849000
2020-10-08,111.51787567138672,112.90493833599004,111.14928093514196,112.75944080327828,83477200
2020-10-09,113.45781707763672,113.48691510258756,111.46936816913345,111.81855926916631,100506900
2020-10-12,120.66470336914062,121.42128150561734,115.69843644721472,116.45501458369142,240226800
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500
2020-10-14,117.55110168457033,119.33584953717632,116.02824344500344,117.36680433445795,150712000
2020-10-15,117.08551788330078,117.56080289760202,114.602387718432,115.15527240046332,112559200
2020-10-16,115.44623565673828,117.9002746779859,115.24254212222716,117.63837770482156,115393800
2020-10-19,112.49754333496094,116.80422116143151,112.18715207359088,116.35803418573154,120639300
2020-10-20,113.9815902709961,115.40745252774086,112.15803531937776,112.71091992910422,124423700
2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230044,89946000
2020-10-22,112.27444458007812,114.49568501963496,111.14927164811972,113.92339674553574,101988000
2020-10-23,111.58576965332033,113.05043193781697,110.84858760677534,112.895232601571,82572600
2020-10-26,111.59547424316406,113.05043475532884,109.490625744662,110.58670073335904,111850700
2020-10-27,113.09893798828124,113.7585204355671,111.10079442752372,112.02226653167769,92276800
2020-10-28,107.86106872558594,111.96406058991155,107.76407283902444,111.59547326085324,143937800
2020-10-29,111.85736846923828,113.41902674173544,108.83104781563942,108.99594897135508,146129200
2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227132,190272600
2020-11-02,105.5040283203125,107.35668150297612,104.09756951905206,105.83382320217856,122866900
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400
2020-11-04,111.49847412109376,112.119256698551,108.97654397513467,110.71279779031768,138235500
2020-11-05,115.45597076416016,116.0282591074031,113.3608313760952,114.40839736997158,126387100
2020-11-06,115.32479095458984,115.8203256136095,112.83736946099638,114.96527887670224,114457900
2020-11-09,113.0219955444336,118.53123307425452,112.75965407719043,117.08348090470506,154515300
2020-11-10,112.68189239501952,114.2559556316662,110.89405824079329,112.27380247537614,138023400
2020-11-11,116.10211181640624,116.23814181960137,113.1385925604224,113.86732789743012,112295000
2020-11-12,115.83003997802734,117.1126137436234,115.20818648034916,116.22841881317537,103162300
2020-11-13,115.87862396240234,116.27699537989376,114.5280352176776,116.05352071993178,81581900
2020-11-16,116.8891372680664,117.55956865833652,114.80009473182568,115.54825966136949,91183000
2020-11-17,116.00493621826172,117.24864320805052,115.58712770640344,116.16040329852451,74271000
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100
2020-11-19,115.27620697021484,115.68429695756758,113.498091065648,114.2559745887542,74113000
2020-11-20,114.01305389404295,115.40250938194856,113.96447599254086,115.2761979423492,73604300
2020-11-23,110.6220245361328,114.28513837643996,110.52486130551306,113.85761126601786,127959300
2020-11-24,111.90457916259766,112.56529939521856,109.39772821414678,110.68030932430328,113874200
2020-11-25,112.74021911621094,113.43980625953591,111.90460196313715,112.27383262938064,76499200
2020-11-27,113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300
2020-11-30,115.6746063232422,117.54016723580712,113.49811117883634,113.6535782947568,169410200
2020-12-01,119.2405242919922,119.96925956195165,116.60736173944144,117.57900876605405,127728200
2020-12-02,119.59034729003906,119.87212588677608,117.4624374051066,118.56039614708436,89004200
2020-12-03,119.45428466796876,120.27046459048226,118.7449790955268,120.01783429457548,78967600
2020-12-04,118.78384399414062,119.37654924842552,118.07453843287112,119.123918956498,78260400
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000
2020-12-08,120.8534698486328,121.43646406909802,119.60004413555974,120.84375871455,82225500
2020-12-09,118.32716369628906,122.37892967507064,117.56928026579212,120.99919279323888,115089200
2020-12-10,119.74578094482422,120.3579233336518,116.7433951040976,117.08347009062476,81312200
2020-12-11,118.93931579589844,119.2793907717679,117.13205173775964,118.95874547462876,86939800
2020-12-14,118.32716369628906,119.8526491023882,118.09397050530798,119.12391389412916,79184500
2020-12-15,124.25423431396484,124.27367140820184,120.61055751786674,120.81460252887872,157243700
2020-12-16,124.1862335205078,124.73035361213488,122.9716744494972,123.79758054824865,98208600
2020-12-17,125.05098724365234,125.90604149372504,124.40969655609784,125.24531371153456,94359800
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500
2020-12-21,124.59429168701172,124.67202522679209,119.94982017477122,121.47530568083864,121251600
2020-12-22,128.14085388183594,130.59912042639044,125.97406967366211,127.87850495293172,168904800
2020-12-23,127.24688720703124,128.6751945398209,127.07198305177502,128.41286054616967,88223700
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.5967067874694,54930100
2020-12-28,132.81448364257812,133.44604851338428,129.7246372436778,130.19103866406888,124486200
2020-12-29,131.04603576660156,134.85489050709643,130.53106400488656,134.13588116304936,121047300
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100
2020-12-31,128.92787170410156,130.91975146585497,127.9853727167279,130.27846074381847,99116600
2021-01-04,125.74087524414062,129.82179076341993,123.16600852724952,129.73434606845893,143301900
2021-01-05,127.29550170898438,128.0048148809108,124.78865000861988,125.23561427002338,97664900
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159816,124.09876065496375,155088000
2021-01-07,127.20801544189452,127.89789129191487,124.23477818150717,124.72060165088172,109578200
2021-01-08,128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200
2021-01-11,125.3230438232422,126.47930629071162,124.85665734789744,125.5270962459198,100384500
2021-01-12,125.14815521240234,126.0129205782068,123.26315737935116,124.85665810373771,91951100
2021-01-13,127.17888641357422,127.72300640920702,124.8469393391028,125.10927337732424,88636800
2021-01-14,125.2550048828125,127.28574333654583,125.10924895276466,127.09141692263708,90221800
2021-01-15,123.53520965576172,126.52788445335536,123.39917965706007,125.12871028033412,111598500
2021-01-19,124.20562744140624,125.0606814745407,123.34086227649722,124.15704213022262,90757300
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500
2021-01-21,132.98934936523438,135.7099645282226,129.80234769109845,130.0064001294405,120150900
2021-01-22,135.12698364257812,135.88486727485233,131.19180950505606,132.41607964346215,114459400
2021-01-25,138.8677978515625,140.97627022018892,132.6686847833474,139.01355380816258,157611700
2021-01-26,139.10101318359375,140.20869037046396,137.3617564370404,139.52854031294,98390600
2021-01-27,138.0321502685547,140.208644567784,136.42893888339475,139.36330171958025,140843800
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100
2021-01-29,128.2185821533203,132.8630549859489,126.51819940588042,131.97885239900157,177523800
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800
2021-02-02,131.16262817382812,132.44519444855226,130.7933975854858,131.8816374338767,83305400
2021-02-03,130.14242553710938,131.92054165395052,129.82178018887643,131.91081569341782,89880900
2021-02-04,133.4945831298828,133.5042942626405,130.7739685158837,132.43549143917588,84183100
2021-02-05,133.08099365234375,133.72324245824956,132.20521062487953,133.65513325973174,75693800
2021-02-08,133.22702026367188,133.27567819524438,131.29054743428753,132.37068818260687,71297200
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
2021-02-10,131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600
2021-02-11,131.49488830566406,132.72098784651604,130.17147291387968,132.24416393424983,64280000
2021-02-12,131.7283935546875,131.88409294253404,130.09359452723146,130.7358433658653,60145100
2021-02-16,129.60707092285156,132.3512026514084,129.21782237561078,131.84520181246612,80576300
2021-02-17,127.3203125,128.6631943239758,125.9871711722264,127.7192867880388,97918500
2021-02-18,126.22064208984376,126.50283418669692,123.98251205380208,125.72435223742484,96856700
2021-02-19,126.3763656616211,127.1937801275738,125.3351574256944,126.73642239782728,87668800
2021-02-22,122.61048126220705,126.23041094448013,122.22124015432108,124.56640502266376,103916400
2021-02-23,122.4742431640625,123.3013758456432,115.20519230196524,120.43073670834654,158273000
2021-02-24,121.97796630859376,122.1823162213377,118.94190197736168,121.57899955251936,111039900
2021-02-25,117.7352294921875,123.0580814668372,117.29733797299156,121.32596667655264,148199500
2021-02-26,117.99799346923828,121.49141551253577,117.93960247752108,119.29220956982276,164560400
2021-03-01,124.3523406982422,124.48857398468388,119.48684497058966,120.42101925940008,116307900
2021-03-02,121.754150390625,125.25730532990296,121.64710890595585,124.95564701355688,102260900
2021-03-03,118.7764663696289,122.32827934815644,118.56238339310272,121.45248872789318,112966300
2021-03-04,116.8983917236328,120.27504677444026,115.4290174341431,118.47481493176636,178155000
2021-03-05,118.1536865234375,118.65970219404976,114.40725661331616,117.72552798386944,153766600
2021-03-08,113.22980499267578,117.74498394850409,113.08383865170995,117.67686731260756,154376600
2021-03-09,117.83255767822266,118.77646492277744,115.5944343694315,115.82797605727136,129525800
2021-03-10,116.75244140625,118.8835235350672,116.23669261108124,118.4164400921035,111943300
2021-03-11,118.6791534423828,119.89552719538874,117.997987110362,119.24355264557504,103026500
2021-03-12,117.7741928100586,117.91042610160652,115.95450209117227,117.16114299809291,88105100
2021-03-15,120.65455627441406,120.66428934425416,117.18059275719496,118.1439662191268,92403800
2021-03-16,122.1920394897461,123.79765430298438,121.36490683570096,122.31853968534864,115227900
2021-03-17,121.40386199951172,122.47426966755624,119.04895622082428,120.71296243719064,111932600
2021-03-18,117.28762817382812,119.8663421601818,117.08327826271947,119.57440947336566,121229700
2021-03-19,116.76214599609376,118.16341092060108,116.4604876842397,116.67457065039012,185549500
2021-03-22,120.07069396972656,120.5377847911862,117.024896545298,117.0930131834112,111912300
2021-03-23,119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100
2021-03-24,116.85945892333984,119.59387224546332,116.84000020937296,119.51602254128296,88530500
2021-03-25,117.34600830078124,118.38723138862224,115.79878440882976,116.32425877519718,98844700
2021-03-26,117.9493179321289,118.21205879522662,115.7209205384274,117.1124522760085,94071200
2021-03-29,118.12448120117188,119.28247132989765,117.4822397533486,118.37748900748085,80819200
2021-03-30,116.6745834350586,117.16113298447571,115.66255948137214,116.87893335491496,85671900
2021-03-31,118.86404418945312,120.19718506636264,117.89094519064328,118.3774946900482,118323800
2021-04-01,119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100
2021-04-05,122.5131378173828,122.76614557880264,119.7592664897468,120.5377484829673,88651200
2021-04-06,122.8148193359375,123.71006860087718,122.26988629191436,123.09701892635115,80171300
2021-04-07,124.45936584472656,124.47882455845117,121.7736104771957,122.4450511751175,83466700
2021-04-08,126.85317993164062,126.88237171232534,125.06268142419076,125.4811068462127,88844600
2021-04-09,129.42218017578125,129.46109760648577,125.9871415439433,126.30826602843275,106686700
2021-04-12,127.70952606201172,129.2762161435529,127.11593504109705,128.95509167174853,91420000
2021-04-13,130.813720703125,131.03754421397457,128.38097265896974,128.87726276289945,91266500
2021-04-14,128.4782257080078,131.3683301593788,128.11818392495562,131.3099466105929,87222800
2021-04-15,130.8817901611328,131.3683395669363,130.04492458921848,130.22009009642866,89347100
2021-04-16,130.55093383789062,131.04720886250462,129.69460217348174,130.6871670710185,84922400
