ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-10-21,111.34149837476895,102.13038472279477,118.9883083618502,111.34149837476895,111.34149837476895,-0.549964464010841,-0.549964464010841,-0.549964464010841,-1.2655538951692835,-1.2655538951692835,-1.2655538951692835,0.7155894311584428,0.7155894311584428,0.7155894311584428,0.0,0.0,0.0,110.7915339107581
2020-10-22,111.46801986899963,101.64008167746276,119.32306830427186,111.46801986899963,111.46801986899963,-0.7331154109647032,-0.7331154109647032,-0.7331154109647032,-1.3636887768301609,-1.3636887768301609,-1.3636887768301609,0.6305733658654576,0.6305733658654576,0.6305733658654576,0.0,0.0,0.0,110.73490445803493
2020-10-23,111.59454136323032,102.81204795474001,119.0541863004776,111.59454136323032,111.59454136323032,-0.7001958332400731,-0.7001958332400731,-0.7001958332400731,-1.2444231541334534,-1.2444231541334534,-1.2444231541334534,0.5442273208933801,0.5442273208933801,0.5442273208933801,0.0,0.0,0.0,110.89434552999025
2020-10-26,111.97410584592237,102.79297277350234,118.94985176169907,111.97410584592237,111.97410584592237,-0.8100135589868641,-0.8100135589868641,-0.8100135589868641,-1.1144795683918964,-1.1144795683918964,-1.1144795683918964,0.30446600940503243,0.30446600940503243,0.30446600940503243,0.0,0.0,0.0,111.1640922869355
2020-10-27,112.10062734015305,103.1462409756292,119.0835214696135,112.10062734015305,112.10062734015305,-0.9270502368712588,-0.9270502368712588,-0.9270502368712588,-1.1667503843724307,-1.1667503843724307,-1.1667503843724307,0.23970014750117194,0.23970014750117194,0.23970014750117194,0.0,0.0,0.0,111.1735771032818
2020-10-28,112.22714883438373,102.35261095909328,119.51811913702751,112.22714883438373,112.22714883438373,-1.0790158653001753,-1.0790158653001753,-1.0790158653001753,-1.2655538951694292,-1.2655538951694292,-1.2655538951694292,0.1865380298692536,0.1865380298692536,0.1865380298692536,0.0,0.0,0.0,111.14813296908355
2020-10-29,112.35367032861443,102.63501682628021,119.43601741936592,112.35367032861443,112.35367032861443,-1.2165751560265177,-1.2165751560265177,-1.2165751560265177,-1.363688776831326,-1.363688776831326,-1.363688776831326,0.14711362080480844,0.14711362080480844,0.14711362080480844,0.0,0.0,0.0,111.1370951725879
2020-10-30,112.48019182284513,103.25909071838664,120.13723391738195,112.48019182284513,112.48019182284513,-1.1210906217991405,-1.1210906217991405,-1.1210906217991405,-1.2444231541333626,-1.2444231541333626,-1.2444231541333626,0.12333253233422213,0.12333253233422213,0.12333253233422213,0.0,0.0,0.0,111.35910120104599
2020-11-02,112.85975630553718,103.03222884499543,119.93059979528522,112.85975630553718,112.85975630553718,-0.9533648106444683,-0.9533648106444683,-0.9533648106444683,-1.1144795683794442,-1.1144795683794442,-1.1144795683794442,0.16111475773497583,0.16111475773497583,0.16111475773497583,0.0,0.0,0.0,111.9063914948927
2020-11-03,112.98627779976786,104.06950879817593,120.66617113077508,112.98627779976786,112.98627779976786,-0.9529004454938562,-0.9529004454938562,-0.9529004454938562,-1.1667503843712952,-1.1667503843712952,-1.1667503843712952,0.2138499388774389,0.2138499388774389,0.2138499388774389,0.0,0.0,0.0,112.03337735427401
2020-11-04,113.11279929399855,103.88975324271628,120.70076571506291,113.11279929399855,113.11279929399855,-0.9776769193971175,-0.9776769193971175,-0.9776769193971175,-1.2655538951695073,-1.2655538951695073,-1.2655538951695073,0.2878769757723898,0.2878769757723898,0.2878769757723898,0.0,0.0,0.0,112.13512237460144
2020-11-05,113.23932078822922,103.68954472397026,120.41671798918883,113.23932078822922,113.23932078822922,-0.9801418391706284,-0.9801418391706284,-0.9801418391706284,-1.3636887768308745,-1.3636887768308745,-1.3636887768308745,0.3835469376602462,0.3835469376602462,0.3835469376602462,0.0,0.0,0.0,112.2591789490586
2020-11-06,113.36584228245991,104.4976232968129,121.06952346433405,113.36584228245991,113.36584228245991,-0.7434478706093767,-0.7434478706093767,-0.7434478706093767,-1.2444231541273787,-1.2444231541273787,-1.2444231541273787,0.500975283518002,0.500975283518002,0.500975283518002,0.0,0.0,0.0,112.62239441185054
2020-11-09,113.74540676515198,105.40652165668381,121.90312372276105,113.74540676515198,113.74540676515198,-0.1326478469095141,-0.1326478469095141,-0.1326478469095141,-1.114479568382375,-1.114479568382375,-1.114479568382375,0.981831721472861,0.981831721472861,0.981831721472861,0.0,0.0,0.0,113.61275891824246
2020-11-10,113.87192825938267,105.12066420913051,122.29261008682006,113.87192825938267,113.87192825938267,0.016671901047020998,0.016671901047020998,0.016671901047020998,-1.1667503843743112,-1.1667503843743112,-1.1667503843743112,1.183422285421332,1.183422285421332,1.183422285421332,0.0,0.0,0.0,113.88860016042969
2020-11-11,113.99844975361336,105.5612953380811,122.36084017237528,113.99844975361336,113.99844975361336,0.1389693154029267,0.1389693154029267,0.1389693154029267,-1.2655538951696188,-1.2655538951696188,-1.2655538951696188,1.4045232105725456,1.4045232105725456,1.4045232105725456,0.0,0.0,0.0,114.13741906901629
2020-11-12,114.12497124784403,106.13697904897873,122.50471205229137,114.12497124784403,114.12497124784403,0.28058817132487773,0.28058817132487773,0.28058817132487773,-1.3636887768304229,-1.3636887768304229,-1.3636887768304229,1.6442769481553006,1.6442769481553006,1.6442769481553006,0.0,0.0,0.0,114.40555941916891
2020-11-13,114.25149274207472,106.75159618390293,123.5998295053643,114.25149274207472,114.25149274207472,0.6573174329283236,0.6573174329283236,0.6573174329283236,-1.244423154140321,-1.244423154140321,-1.244423154140321,1.9017405870686446,1.9017405870686446,1.9017405870686446,0.0,0.0,0.0,114.90881017500304
2020-11-16,114.63105722476676,107.61880998821918,124.17337904672779,114.63105722476676,114.63105722476676,1.6555698959652199,1.6555698959652199,1.6555698959652199,-1.1144795683823174,-1.1144795683823174,-1.1144795683823174,2.7700494643475375,2.7700494643475375,2.7700494643475375,0.0,0.0,0.0,116.28662712073198
2020-11-17,114.75757871899746,108.77534334311225,124.43814740444067,114.75757871899746,114.75757871899746,1.9210534615412802,1.9210534615412802,1.9210534615412802,-1.1667503843731752,-1.1667503843731752,-1.1667503843731752,3.0878038459144554,3.0878038459144554,3.0878038459144554,0.0,0.0,0.0,116.67863218053874
2020-11-18,114.88410021322817,108.65136109928466,125.03835584358825,114.88410021322817,114.88410021322817,2.152266306341702,2.152266306341702,2.152266306341702,-1.2655538951691572,-1.2655538951691572,-1.2655538951691572,3.417820201510859,3.417820201510859,3.417820201510859,0.0,0.0,0.0,117.03636651956987
2020-11-19,115.01062170745884,109.11694407702238,125.72136247018408,115.01062170745884,115.01062170745884,2.3952410713555192,2.3952410713555192,2.3952410713555192,-1.3636887768332047,-1.3636887768332047,-1.3636887768332047,3.7589298481887234,3.7589298481887234,3.7589298481887234,0.0,0.0,0.0,117.40586277881435
2020-11-20,115.13714320168953,109.57025285170448,126.09888451648078,115.13714320168953,115.13714320168953,2.865522543034784,2.865522543034784,2.865522543034784,-1.2444231541372839,-1.2444231541372839,-1.2444231541372839,4.109945697172067,4.109945697172067,4.109945697172067,0.0,0.0,0.0,118.00266574472431
2020-11-23,115.51670768438157,111.35324345655236,127.98523162515787,115.51670768438157,115.51670768438157,4.095739286666391,4.095739286666391,4.095739286666391,-1.114479568382259,-1.114479568382259,-1.114479568382259,5.21021885504865,5.21021885504865,5.21021885504865,0.0,0.0,0.0,119.61244697104796
2020-11-24,115.64322917861226,111.5964906294623,129.04396242847798,115.64322917861226,115.64322917861226,4.421743694711267,4.421743694711267,4.421743694711267,-1.1667503843737173,-1.1667503843737173,-1.1667503843737173,5.588494079084985,5.588494079084985,5.588494079084985,0.0,0.0,0.0,120.06497287332353
2020-11-25,115.76975067284295,112.00037624400368,129.42684714964201,115.76975067284295,115.76975067284295,4.704758739505959,4.704758739505959,4.704758739505959,-1.2655538951692689,-1.2655538951692689,-1.2655538951692689,5.970312634675228,5.970312634675228,5.970312634675228,0.0,0.0,0.0,120.47450941234891
2020-11-27,116.02279366130433,112.82820514237702,130.15325050876726,116.02279366130433,116.02279366130433,5.494458176463087,5.494458176463087,5.494458176463087,-1.2444231541342468,-1.2444231541342468,-1.2444231541342468,6.738881330597334,6.738881330597334,6.738881330597334,0.0,0.0,0.0,121.51725183776742
2020-11-30,116.40235814399638,114.89346993335126,131.24200102428924,116.40235814399638,116.40235814399638,6.766406672589198,6.766406672589198,6.766406672589198,-1.114479568388179,-1.114479568388179,-1.114479568388179,7.880886240977377,7.880886240977377,7.880886240977377,0.0,0.0,0.0,123.16876481658558
2020-12-01,116.52887963822707,115.03978677409508,131.9747889599481,116.52887963822707,116.52887963822707,7.085200397724474,7.085200397724474,7.085200397724474,-1.1667503843709042,-1.1667503843709042,-1.1667503843709042,8.251950782095378,8.251950782095378,8.251950782095378,0.0,0.0,0.0,123.61408003595155
2020-12-02,116.65540113245775,115.41493726338285,132.31762153007654,116.65540113245775,116.65540113245775,7.349639413221167,7.349639413221167,7.349639413221167,-1.2655538951693475,-1.2655538951693475,-1.2655538951693475,8.615193308390515,8.615193308390515,8.615193308390515,0.0,0.0,0.0,124.00504054567892
2020-12-03,116.78192262668844,116.38124343486571,132.21236228308004,116.78192262668844,116.78192262668844,7.605007148409325,7.605007148409325,7.605007148409325,-1.3636887768339183,-1.3636887768339183,-1.3636887768339183,8.968695925243244,8.968695925243244,8.968695925243244,0.0,0.0,0.0,124.38692977509777
2020-12-04,116.90844412091913,116.81210665361323,132.74597541620724,116.90844412091913,116.90844412091913,8.06605961375438,8.06605961375438,8.06605961375438,-1.2444231541442419,-1.2444231541442419,-1.2444231541442419,9.310482767898622,9.310482767898622,9.310482767898622,0.0,0.0,0.0,124.9745037346735
2020-12-07,117.28800860361119,118.02003165695854,134.9239168124097,117.28800860361119,117.28800860361119,9.13075384448692,9.13075384448692,9.13075384448692,-1.1144795683817044,-1.1144795683817044,-1.1144795683817044,10.245233412868625,10.245233412868625,10.245233412868625,0.0,0.0,0.0,126.41876244809811
2020-12-08,117.41453009784188,119.07062084571466,135.110488064256,117.41453009784188,117.41453009784188,9.353042223298786,9.353042223298786,9.353042223298786,-1.1667503843714462,-1.1667503843714462,-1.1667503843714462,10.519792607670233,10.519792607670233,10.519792607670233,0.0,0.0,0.0,126.76757232114066
2020-12-09,117.54105159207256,118.44422209765203,135.23646614544077,117.54105159207256,117.54105159207256,9.506933096182681,9.506933096182681,9.506933096182681,-1.265553895169459,-1.265553895169459,-1.265553895169459,10.77248699135214,10.77248699135214,10.77248699135214,0.0,0.0,0.0,127.04798468825524
2020-12-10,117.66757308630325,118.44845858416055,135.29838738372774,117.66757308630325,117.66757308630325,9.63770778105356,9.63770778105356,9.63770778105356,-1.3636887768306933,-1.3636887768306933,-1.3636887768306933,11.001396557884252,11.001396557884252,11.001396557884252,0.0,0.0,0.0,127.30528086735681
2020-12-11,117.79409458053392,118.93217515651915,136.68069992042112,117.79409458053392,117.79409458053392,9.9602807822204,9.9602807822204,9.9602807822204,-1.2444231541412045,-1.2444231541412045,-1.2444231541412045,11.204703936361605,11.204703936361605,11.204703936361605,0.0,0.0,0.0,127.75437536275432
2020-12-14,118.17365906322598,119.77768237396484,137.3990704799919,118.17365906322598,118.17365906322598,10.530559292991,10.530559292991,10.530559292991,-1.1144795683816462,-1.1144795683816462,-1.1144795683816462,11.645038861372646,11.645038861372646,11.645038861372646,0.0,0.0,0.0,128.70421835621698
2020-12-15,118.30018055745668,120.16746774155229,137.04367802365576,118.30018055745668,118.30018055745668,10.564166044149534,10.564166044149534,10.564166044149534,-1.1667503843744615,-1.1667503843744615,-1.1667503843744615,11.730916428523994,11.730916428523994,11.730916428523994,0.0,0.0,0.0,128.86434660160623
2020-12-16,118.42670204505427,120.82940933260373,137.13417616610286,118.42670204505427,118.42670204505427,10.519185906125117,10.519185906125117,10.519185906125117,-1.265553895169537,-1.265553895169537,-1.265553895169537,11.784739801294656,11.784739801294656,11.784739801294656,0.0,0.0,0.0,128.94588795117937
2020-12-17,118.5532235326519,121.40072845438704,137.60558994452964,118.5532235326519,118.5532235326519,10.44226518226241,10.44226518226241,10.44226518226241,-1.3636887768318584,-1.3636887768318584,-1.3636887768318584,11.80595395909427,11.80595395909427,11.80595395909427,0.0,0.0,0.0,128.9954887149143
2020-12-18,118.6797450202495,120.62110401149808,137.75145198229637,118.6797450202495,118.6797450202495,10.549885793971947,10.549885793971947,10.549885793971947,-1.2444231541381676,-1.2444231541381676,-1.2444231541381676,11.794308948110118,11.794308948110118,11.794308948110118,0.0,0.0,0.0,129.22963081422145
2020-12-21,119.05930948304231,121.06343069708188,137.73752275591178,119.05930948304231,119.05930948304231,10.45018745356736,10.45018745356736,10.45018745356736,-1.114479568381588,-1.114479568381588,-1.114479568381588,11.564667021948948,11.564667021948948,11.564667021948948,0.0,0.0,0.0,129.50949693660968
2020-12-22,119.18583097063991,121.15767761204995,137.57508075397632,119.18583097063991,119.18583097063991,10.259013162195169,10.259013162195169,10.259013162195169,-1.1667503843733265,-1.1667503843733265,-1.1667503843733265,11.425763546568495,11.425763546568495,11.425763546568495,0.0,0.0,0.0,129.44484413283507
2020-12-23,119.31235245823751,121.18923190028629,138.01470856759448,119.31235245823751,119.31235245823751,9.992282617246845,9.992282617246845,9.992282617246845,-1.2655538951696828,-1.2655538951696828,-1.2655538951696828,11.257836512416526,11.257836512416526,11.257836512416526,0.0,0.0,0.0,129.30463507548436
2020-12-24,119.43887394583511,120.9599596968954,137.39338814568615,119.43887394583511,119.43887394583511,9.699013081659427,9.699013081659427,9.699013081659427,-1.3636887768330237,-1.3636887768330237,-1.3636887768330237,11.06270185849245,11.06270185849245,11.06270185849245,0.0,0.0,0.0,129.13788702749454
2020-12-28,119.94495989622555,120.54569780275405,136.46151197257117,119.94495989622555,119.94495989622555,8.9432067350705,8.9432067350705,8.9432067350705,-1.1144795683845194,-1.1144795683845194,-1.1144795683845194,10.057686303455018,10.057686303455018,10.057686303455018,0.0,0.0,0.0,128.88816663129606
2020-12-29,120.07148138382315,119.76287930115447,137.31341451832517,120.07148138382315,120.07148138382315,8.597950995901394,8.597950995901394,8.597950995901394,-1.1667503843721905,-1.1667503843721905,-1.1667503843721905,9.764701380273586,9.764701380273586,9.764701380273586,0.0,0.0,0.0,128.66943237972455
2020-12-30,120.19800287142075,119.70268428367031,135.79502507888728,120.19800287142075,120.19800287142075,8.196043362113732,8.196043362113732,8.196043362113732,-1.2655538951697611,-1.2655538951697611,-1.2655538951697611,9.461597257283493,9.461597257283493,9.461597257283493,0.0,0.0,0.0,128.39404623353448
2020-12-31,120.32452435901837,119.89148950336627,136.37022286712215,120.32452435901837,120.32452435901837,7.788271929781878,7.788271929781878,7.788271929781878,-1.363688776829799,-1.363688776829799,-1.363688776829799,9.151960706611677,9.151960706611677,9.151960706611677,0.0,0.0,0.0,128.11279628880024
2021-01-04,120.83061030940877,118.91496046073819,136.37673839525397,120.83061030940877,120.83061030940877,6.8077729269784415,6.8077729269784415,6.8077729269784415,-1.11447956838745,-1.11447956838745,-1.11447956838745,7.922252495365892,7.922252495365892,7.922252495365892,0.0,0.0,0.0,127.63838323638721
2021-01-05,120.9571317970064,119.15227856831063,135.0948656018177,120.9571317970064,120.9571317970064,6.468709543186721,6.468709543186721,6.468709543186721,-1.1667503843727325,-1.1667503843727325,-1.1667503843727325,7.635459927559453,7.635459927559453,7.635459927559453,0.0,0.0,0.0,127.42584134019312
2021-01-06,121.083653284604,118.65520144447459,135.0226698652404,121.083653284604,121.083653284604,6.098392236328949,6.098392236328949,6.098392236328949,-1.2655538951692988,-1.2655538951692988,-1.2655538951692988,7.363946131498248,7.363946131498248,7.363946131498248,0.0,0.0,0.0,127.18204552093295
2021-01-07,121.2101747722016,118.62962852897562,135.05326627097276,121.2101747722016,121.2101747722016,5.747212845367252,5.747212845367252,5.747212845367252,-1.3636887768293473,-1.3636887768293473,-1.3636887768293473,7.110901622196598,7.110901622196598,7.110901622196598,0.0,0.0,0.0,126.95738761756886
2021-01-08,121.33669625979921,118.483447565213,135.3108257355047,121.33669625979921,121.33669625979921,5.634827160768621,5.634827160768621,5.634827160768621,-1.2444231541349502,-1.2444231541349502,-1.2444231541349502,6.879250314903571,6.879250314903571,6.879250314903571,0.0,0.0,0.0,126.97152342056783
2021-01-11,121.71626072259201,118.96258021874732,135.3192350867423,121.71626072259201,121.71626072259201,5.222430466597214,5.222430466597214,5.222430466597214,-1.1144795683779865,-1.1144795683779865,-1.1144795683779865,6.336910034975202,6.336910034975202,6.336910034975202,0.0,0.0,0.0,126.93869118918923
2021-01-12,121.84278221018961,117.84826132946901,134.93846564060948,121.84278221018961,121.84278221018961,5.046381678352957,5.046381678352957,5.046381678352957,-1.1667503843732738,-1.1667503843732738,-1.1667503843732738,6.213132062726232,6.213132062726232,6.213132062726232,0.0,0.0,0.0,126.88916388854257
2021-01-13,121.96930369778723,118.16400306053768,134.94441383859296,121.96930369778723,121.96930369778723,4.854265915364727,4.854265915364727,4.854265915364727,-1.2655538951694107,-1.2655538951694107,-1.2655538951694107,6.119819810534137,6.119819810534137,6.119819810534137,0.0,0.0,0.0,126.82356961315195
2021-01-14,122.09582518538484,118.439838947464,135.11273492808914,122.09582518538484,122.09582518538484,4.693744155991319,4.693744155991319,4.693744155991319,-1.3636887768321293,-1.3636887768321293,-1.3636887768321293,6.057432932823449,6.057432932823449,6.057432932823449,0.0,0.0,0.0,126.78956934137616
2021-01-15,122.22234667298244,118.39457000401983,135.63809172429237,122.22234667298244,122.22234667298244,4.781501103500985,4.781501103500985,4.781501103500985,-1.2444231541319124,-1.2444231541319124,-1.2444231541319124,6.025924257632898,6.025924257632898,6.025924257632898,0.0,0.0,0.0,127.00384777648343
2021-01-19,122.72843262337287,119.17877604792729,136.1868939617417,122.72843262337287,122.72843262337287,5.0228572531159115,5.0228572531159115,5.0228572531159115,-1.1667503843721383,-1.1667503843721383,-1.1667503843721383,6.189607637488049,6.189607637488049,6.189607637488049,0.0,0.0,0.0,127.75128987648878
2021-01-20,122.85495411097047,119.51470315327661,135.82989489766453,122.85495411097047,122.85495411097047,5.028167635827758,5.028167635827758,5.028167635827758,-1.2655538951695229,-1.2655538951695229,-1.2655538951695229,6.2937215309972805,6.2937215309972805,6.2937215309972805,0.0,0.0,0.0,127.88312174679822
2021-01-21,122.98147559856807,119.37877988697957,136.90337940864424,122.98147559856807,122.98147559856807,5.054027964784784,5.054027964784784,5.054027964784784,-1.3636887768316774,-1.3636887768316774,-1.3636887768316774,6.417716741616461,6.417716741616461,6.417716741616461,0.0,0.0,0.0,128.03550356335285
2021-01-22,123.10799708616568,120.35664483428066,137.00964401209663,123.10799708616568,123.10799708616568,5.313696095139776,5.313696095139776,5.313696095139776,-1.2444231541419082,-1.2444231541419082,-1.2444231541419082,6.558119249281684,6.558119249281684,6.558119249281684,0.0,0.0,0.0,128.42169318130547
2021-01-25,123.4875615489585,121.487800319834,137.81619526367408,123.4875615489585,123.4875615489585,5.923083682642614,5.923083682642614,5.923083682642614,-1.114479568383848,-1.114479568383848,-1.114479568383848,7.037563251026462,7.037563251026462,7.037563251026462,0.0,0.0,0.0,129.4106452316011
2021-01-26,123.6140830365561,121.64465084140996,138.11329152566785,123.6140830365561,123.6140830365561,6.035172436124643,6.035172436124643,6.035172436124643,-1.1667503843710025,-1.1667503843710025,-1.1667503843710025,7.201922820495646,7.201922820495646,7.201922820495646,0.0,0.0,0.0,129.64925547268075
2021-01-27,123.74060452415371,121.4626032181233,138.36639351897455,123.74060452415371,123.74060452415371,6.0950385820606305,6.0950385820606305,6.0950385820606305,-1.2655538951690608,-1.2655538951690608,-1.2655538951690608,7.360592477229692,7.360592477229692,7.360592477229692,0.0,0.0,0.0,129.83564310621435
2021-01-28,123.86712601175131,121.36826569973292,138.65076991264058,123.86712601175131,123.86712601175131,6.144923323624116,6.144923323624116,6.144923323624116,-1.3636887768328427,-1.3636887768328427,-1.3636887768328427,7.508612100456959,7.508612100456959,7.508612100456959,0.0,0.0,0.0,130.01204933537542
2021-01-29,123.99364749934891,121.95082324587747,138.89809207372724,123.99364749934891,123.99364749934891,6.3965725377283595,6.3965725377283595,6.3965725377283595,-1.244423154141818,-1.244423154141818,-1.244423154141818,7.640995691870177,7.640995691870177,7.640995691870177,0.0,0.0,0.0,130.39022003707726
2021-02-01,124.37321196214172,123.08321473192048,140.0307389970357,124.37321196214172,124.37321196214172,6.781106872787297,6.781106872787297,6.781106872787297,-1.1144795683837903,-1.1144795683837903,-1.1144795683837903,7.895586441171088,7.895586441171088,7.895586441171088,0.0,0.0,0.0,131.15431883492903
2021-02-02,124.49973344973934,122.91119503322476,139.99773539000458,124.49973344973934,124.49973344973934,6.750807737399002,6.750807737399002,6.750807737399002,-1.1667503843740181,-1.1667503843740181,-1.1667503843740181,7.917558121773021,7.917558121773021,7.917558121773021,0.0,0.0,0.0,131.25054118713834
2021-02-03,124.62625493733694,123.39704279251085,139.66979889487854,124.62625493733694,124.62625493733694,6.635528910703843,6.635528910703843,6.635528910703843,-1.2655538951691727,-1.2655538951691727,-1.2655538951691727,7.901082805873015,7.901082805873015,7.901082805873015,0.0,0.0,0.0,131.26178384804078
2021-02-04,124.75277642493455,123.0307908328196,139.22727795428852,124.75277642493455,124.75277642493455,6.478823177935813,6.478823177935813,6.478823177935813,-1.3636887768323909,-1.3636887768323909,-1.3636887768323909,7.842511954768204,7.842511954768204,7.842511954768204,0.0,0.0,0.0,131.23159960287038
2021-02-05,124.87929791253215,123.02852697235669,139.75531119931316,124.87929791253215,124.87929791253215,6.494228796288858,6.494228796288858,6.494228796288858,-1.2444231541358337,-1.2444231541358337,-1.2444231541358337,7.738651950424691,7.738651950424691,7.738651950424691,0.0,0.0,0.0,131.373526708821
2021-02-08,125.25886237532495,122.40837724833845,139.61695829785077,125.25886237532495,125.25886237532495,6.01685566448403,6.01685566448403,6.01685566448403,-1.1144795683867212,-1.1144795683867212,-1.1144795683867212,7.13133523287075,7.13133523287075,7.13133523287075,0.0,0.0,0.0,131.275718039809
2021-02-09,125.38538386292257,122.72410292278742,139.05654518152858,125.38538386292257,125.38538386292257,5.658516286610349,5.658516286610349,5.658516286610349,-1.1667503843745601,-1.1667503843745601,-1.1667503843745601,6.8252666709849095,6.8252666709849095,6.8252666709849095,0.0,0.0,0.0,131.0439001495329
2021-02-10,125.51190535052018,123.26728053592146,139.41431368448843,125.51190535052018,125.51190535052018,5.200893941525112,5.200893941525112,5.200893941525112,-1.265553895169251,-1.265553895169251,-1.265553895169251,6.466447836694363,6.466447836694363,6.466447836694363,0.0,0.0,0.0,130.7127992920453
2021-02-11,125.6384268381178,121.76135290362782,138.68728725586507,125.6384268381178,125.6384268381178,4.691626669285189,4.691626669285189,4.691626669285189,-1.3636887768335562,-1.3636887768335562,-1.3636887768335562,6.055315446118746,6.055315446118746,6.055315446118746,0.0,0.0,0.0,130.330053507403
2021-02-12,125.7649483257154,121.45868843468018,138.48051935699223,125.7649483257154,125.7649483257154,4.348559799297748,4.348559799297748,4.348559799297748,-1.2444231541357433,-1.2444231541357433,-1.2444231541357433,5.5929829534334905,5.5929829534334905,5.5929829534334905,0.0,0.0,0.0,130.11350812501314
2021-02-16,126.25756222727571,120.04422951377283,135.7988626076022,126.25756222727571,126.25756222727571,2.1102750808829818,2.1102750808829818,2.1102750808829818,-1.166750384371747,-1.166750384371747,-1.166750384371747,3.2770254652547286,3.2770254652547286,3.2770254652547286,0.0,0.0,0.0,128.3678373081587
2021-02-17,126.3807157026658,119.58016972991857,135.80848995638408,126.3807157026658,126.3807157026658,1.3325859905583979,1.3325859905583979,1.3325859905583979,-1.2655538951693965,-1.2655538951693965,-1.2655538951693965,2.5981398857277944,2.5981398857277944,2.5981398857277944,0.0,0.0,0.0,127.7133016932242
2021-02-18,126.50386917805588,118.830741604378,135.117019699589,126.50386917805588,126.50386917805588,0.5242522942320944,0.5242522942320944,0.5242522942320944,-1.3636887768303312,-1.3636887768303312,-1.3636887768303312,1.8879410710624258,1.8879410710624258,1.8879410710624258,0.0,0.0,0.0,127.02812147228798
2021-02-19,126.62702265344596,117.96608444418051,135.21476729066225,126.62702265344596,126.62702265344596,-0.09285227798717918,-0.09285227798717918,-0.09285227798717918,-1.2444231541327062,-1.2444231541327062,-1.2444231541327062,1.151570876145527,1.151570876145527,1.151570876145527,0.0,0.0,0.0,126.53417037545879
2021-02-22,126.99648307961621,116.49987451913732,132.59199282144084,126.99648307961621,126.99648307961621,-2.272657472406505,-2.272657472406505,-2.272657472406505,-1.1144795683895945,-1.1144795683895945,-1.1144795683895945,-1.1581779040169107,-1.1581779040169107,-1.1581779040169107,0.0,0.0,0.0,124.7238256072097
2021-02-23,127.11963655500628,115.30733722155247,131.96093073435733,127.11963655500628,127.11963655500628,-3.108493267868202,-3.108493267868202,-3.108493267868202,-1.1667503843764404,-1.1667503843764404,-1.1667503843764404,-1.9417428834917618,-1.9417428834917618,-1.9417428834917618,0.0,0.0,0.0,124.01114328713808
2021-02-24,127.24279003039636,114.80381743699506,131.38297142132592,127.24279003039636,127.24279003039636,-3.987483999534704,-3.987483999534704,-3.987483999534704,-1.2655538951694745,-1.2655538951694745,-1.2655538951694745,-2.7219301043652298,-2.7219301043652298,-2.7219301043652298,0.0,0.0,0.0,123.25530603086166
2021-02-25,127.36594350578645,114.43305721092268,131.83768970698858,127.36594350578645,127.36594350578645,-4.8563393043923115,-4.8563393043923115,-4.8563393043923115,-1.3636887768314963,-1.3636887768314963,-1.3636887768314963,-3.4926505275608153,-3.4926505275608153,-3.4926505275608153,0.0,0.0,0.0,122.50960420139414
2021-02-26,127.48909698117653,113.93738758907644,130.3039051969038,127.48909698117653,127.48909698117653,-5.492383207443244,-5.492383207443244,-5.492383207443244,-1.2444231541326156,-1.2444231541326156,-1.2444231541326156,-4.24796005331063,-4.24796005331063,-4.24796005331063,0.0,0.0,0.0,121.99671377373329
2021-03-01,127.85855740734678,112.36094125652116,128.4061208201865,127.85855740734678,127.85855740734678,-7.480415573078125,-7.480415573078125,-7.480415573078125,-1.11447956838013,-1.11447956838013,-1.11447956838013,-6.3659360046979945,-6.3659360046979945,-6.3659360046979945,0.0,0.0,0.0,120.37814183426866
2021-03-02,127.98171088273686,111.56735437559439,128.7769410035444,127.98171088273686,127.98171088273686,-8.17273517290599,-8.17273517290599,-8.17273517290599,-1.1667503843736275,-1.1667503843736275,-1.1667503843736275,-7.005984788532362,-7.005984788532362,-7.005984788532362,0.0,0.0,0.0,119.80897570983088
2021-03-03,128.10486435812695,110.93369024331736,127.47135926058729,128.10486435812695,128.10486435812695,-8.87148523406438,-8.87148523406438,-8.87148523406438,-1.2655538951695526,-1.2655538951695526,-1.2655538951695526,-7.605931338894827,-7.605931338894827,-7.605931338894827,0.0,0.0,0.0,119.23337912406257
2021-03-04,128.22801783351701,110.32985534481543,127.29407505713607,128.22801783351701,128.22801783351701,-9.526021704623204,-9.526021704623204,-9.526021704623204,-1.3636887768310448,-1.3636887768310448,-1.3636887768310448,-8.16233292779216,-8.16233292779216,-8.16233292779216,0.0,0.0,0.0,118.70199612889381
2021-03-05,128.3511713089071,110.0004317346818,126.46431375277521,128.3511713089071,128.3511713089071,-9.916794005464011,-9.916794005464011,-9.916794005464011,-1.2444231541396642,-1.2444231541396642,-1.2444231541396642,-8.672370851324347,-8.672370851324347,-8.672370851324347,0.0,0.0,0.0,118.4343773034431
2021-03-08,128.72063173507738,109.11776716052641,125.92749134076196,128.72063173507738,128.72063173507738,-11.020587836849579,-11.020587836849579,-11.020587836849579,-1.1144795683830615,-1.1144795683830615,-1.1144795683830615,-9.906108268466518,-9.906108268466518,-9.906108268466518,0.0,0.0,0.0,117.70004389822779
